file_name	patient_id
HIP08507.txt	233
HIP08521.txt	234
HIP08596.txt	235
HIP08598.txt	236
HIP08653.txt	237
HIP08702.txt	238
HIP08710.txt	239
HIP08711.txt	240
HIP08725.txt	241
HIP08792.txt	242
HIP08805.txt	243
HIP08816.txt	244
HIP08821.txt	245
HIP08827.txt	246
HIP08888.txt	247
HIP08890.txt	248
HIP08972.txt	249
HIP08977.txt	250
HIP08986.txt	251
HIP08989.txt	252
HIP09001.txt	253
HIP09020.txt	254
HIP09022.txt	255
HIP09026.txt	256
HIP09029.txt	257
HIP09041.txt	258
HIP09046.txt	259
HIP09051.txt	260
HIP09062.txt	261
HIP09097.txt	262
HIP09118.txt	263
HIP09119.txt	264
HIP09122.txt	265
HIP09150.txt	266
HIP09159.txt	267
HIP09190.txt	268
HIP09235.txt	269
HIP09253.txt	270
HIP09284.txt	271
HIP09344.txt	272
HIP09364.txt	273
HIP09365.txt	274
HIP09366.txt	275
HIP09430.txt	276
HIP09559.txt	277
HIP09624.txt	278
HIP09681.txt	279
HIP09775.txt	280
HIP09789.txt	281
HIP10358.txt	282
HIP10376.txt	283
HIP10377.txt	284
HIP10389.txt	285
HIP10408.txt	286
HIP10424.txt	287
HIP10443.txt	288
HIP10445.txt	289
HIP10447.txt	290
HIP10480.txt	291
HIP10507.txt	292
HIP10514.txt	293
HIP10545.txt	294
HIP10564.txt	295
HIP10568.txt	296
HIP10597.txt	297
HIP10602.txt	298
HIP10639.txt	299
HIP10669.txt	300
HIP10694.txt	301
HIP10716.txt	302
HIP10726.txt	303
HIP10730.txt	304
HIP10746.txt	305
HIP10759.txt	306
HIP10787.txt	307
HIP10814.txt	308
HIP10815.txt	309
HIP10817.txt	310
HIP10820.txt	311
HIP10821.txt	312
HIP10823.txt	313
HIP10846.txt	314
HIP11058.txt	315
HIP11513.txt	316
HIP11518.txt	317
HIP11553.txt	318
HIP11613.txt	319
HIP11649.txt	320
HIP11711.txt	321
HIP11717.txt	322
HIP11758.txt	323
HIP11774.txt	324
HIP11784.txt	325
HIP11845.txt	326
HIP11857.txt	327
HIP11937.txt	328
HIP11989.txt	329
HIP12034.txt	330
HIP12088.txt	331
HIP12091.txt	332
HIP12097.txt	333
HIP12099.txt	334
HIP12123.txt	335
HIP12129.txt	336
HIP12143.txt	337
HIP12165.txt	338
HIP12527.txt	339
HIP12533.txt	340
HIP12534.txt	341
HIP12538.txt	342
HIP12703.txt	343
HIP12743.txt	344
HIP12900.txt	345
HIP12980.txt	346
HIP13015.txt	347
HIP13122.txt	348
HIP13142.txt	349
HIP13157.txt	350
HIP13168.txt	351
HIP13176.txt	352
HIP13178.txt	353
HIP13183.txt	354
HIP13185.txt	355
HIP13193.txt	356
HIP13198.txt	357
HIP13206.txt	358
HIP13209.txt	359
HIP13214.txt	360
HIP13217.txt	361
HIP13220.txt	362
HIP13227.txt	363
HIP13228.txt	364
HIP13230.txt	365
HIP13233.txt	366
HIP13244.txt	367
HIP13245.txt	368
HIP13251.txt	369
HIP13252.txt	370
HIP13256.txt	371
HIP13263.txt	372
HIP13265.txt	373
HIP13274.txt	374
HIP13276.txt	375
HIP13284.txt	376
HIP13291.txt	377
HIP13294.txt	378
HIP13296.txt	379
HIP13303.txt	380
HIP13306.txt	381
HIP13309.txt	382
HIP13311.txt	383
HIP13318.txt	384
HIP13319.txt	385
HIP13324.txt	386
HIP13325.txt	387
HIP13350.txt	388
HIP13352.txt	389
HIP13355.txt	390
HIP13360.txt	391
HIP13361.txt	392
HIP13363.txt	393
HIP13370.txt	394
HIP13376.txt	395
HIP13383.txt	396
HIP13396.txt	397
HIP13402.txt	398
HIP13414.txt	399
HIP13427.txt	400
HIP13449.txt	401
HIP13463.txt	402
HIP13465.txt	403
HIP13473.txt	404
HIP13478.txt	405
HIP13489.txt	406
HIP13497.txt	407
HIP13505.txt	408
HIP13511.txt	409
HIP13513.txt	410
HIP13515.txt	411
HIP13518.txt	412
HIP13554.txt	413
HIP13567.txt	414
HIP13592.txt	415
HIP13610.txt	416
HIP13625.txt	417
HIP13627.txt	418
HIP13636.txt	419
HIP13654.txt	420
HIP13658.txt	421
HIP13661.txt	422
HIP13663.txt	423
HIP13667.txt	424
HIP13671.txt	425
HIP13686.txt	426
HIP13695.txt	427
HIP13699.txt	428
HIP13703.txt	429
HIP13709.txt	430
HIP13710.txt	431
HIP13720.txt	432
HIP13722.txt	433
HIP13736.txt	434
HIP13741.txt	435
HIP13746.txt	436
HIP13749.txt	437
HIP13751.txt	438
HIP13753.txt	439
HIP13754.txt	440
HIP13757.txt	441
HIP13760.txt	442
HIP13764.txt	443
HIP13766.txt	444
HIP13769.txt	445
HIP13771.txt	446
HIP13773.txt	447
HIP13774.txt	448
HIP13777.txt	449
HIP13780.txt	450
HIP13782.txt	451
HIP13786.txt	452
HIP13789.txt	453
HIP13793.txt	454
HIP13794.txt	455
HIP13796.txt	456
HIP13800.txt	457
HIP13803.txt	458
HIP13806.txt	459
HIP13809.txt	460
HIP13810.txt	461
HIP13812.txt	462
HIP13814.txt	463
HIP13818.txt	464
HIP13822.txt	465
HIP13823.txt	466
HIP13831.txt	467
HIP13833.txt	468
HIP13847.txt	469
HIP13848.txt	470
HIP13852.txt	471
HIP13853.txt	472
HIP13854.txt	473
HIP13856.txt	474
HIP13857.txt	475
HIP13859.txt	476
HIP13860.txt	477
HIP13865.txt	478
HIP13869.txt	479
HIP13871.txt	480
HIP13875.txt	481
HIP13877.txt	482
HIP13880.txt	483
HIP13887.txt	484
HIP13893.txt	485
HIP13894.txt	486
HIP13900.txt	487
HIP13902.txt	488
HIP13903.txt	489
HIP13911.txt	490
HIP13916.txt	491
HIP13919.txt	492
HIP13920.txt	493
HIP13923.txt	494
HIP13926.txt	495
HIP13928.txt	496
HIP13929.txt	497
HIP13932.txt	498
HIP13933.txt	499
HIP13935.txt	500
HIP13938.txt	501
HIP13939.txt	502
HIP13941.txt	503
HIP13944.txt	504
HIP13945.txt	505
HIP13947.txt	506
HIP13949.txt	507
HIP13951.txt	508
HIP13954.txt	509
HIP13956.txt	510
HIP13958.txt	511
HIP13961.txt	512
HIP13962.txt	513
HIP13964.txt	514
HIP13966.txt	515
HIP13967.txt	516
HIP13972.txt	517
HIP13975.txt	518
HIP13976.txt	519
HIP13978.txt	520
HIP13981.txt	521
HIP13983.txt	522
HIP13986.txt	523
HIP13987.txt	524
HIP13988.txt	525
HIP13989.txt	526
HIP13992.txt	527
HIP13994.txt	528
HIP13996.txt	529
HIP14000.txt	530
HIP14004.txt	531
HIP14007.txt	532
HIP14009.txt	533
HIP14014.txt	534
HIP14015.txt	535
HIP14016.txt	536
HIP14018.txt	537
HIP14020.txt	538
HIP14022.txt	539
HIP14024.txt	540
HIP14028.txt	541
HIP14030.txt	542
HIP14034.txt	543
HIP14036.txt	544
HIP14037.txt	545
HIP14039.txt	546
HIP14041.txt	547
HIP14043.txt	548
HIP14045.txt	549
HIP14048.txt	550
HIP14051.txt	551
HIP14053.txt	552
HIP14055.txt	553
HIP14059.txt	554
HIP14060.txt	555
HIP14064.txt	556
HIP14066.txt	557
HIP14071.txt	558
HIP14072.txt	559
HIP14074.txt	560
HIP14077.txt	561
HIP14079.txt	562
HIP14080.txt	563
HIP14089.txt	564
HIP14090.txt	565
HIP14092.txt	566
HIP14095.txt	567
HIP14096.txt	568
HIP14103.txt	569
HIP14106.txt	570
HIP14107.txt	571
HIP14109.txt	572
HIP14110.txt	573
HIP14114.txt	574
HIP14118.txt	575
HIP14121.txt	576
HIP14124.txt	577
HIP14127.txt	578
HIP14129.txt	579
HIP14130.txt	580
HIP14134.txt	581
HIP14136.txt	582
HIP14138.txt	583
HIP14140.txt	584
HIP14142.txt	585
HIP14143.txt	586
HIP14148.txt	587
HIP14152.txt	588
HIP14153.txt	589
HIP14156.txt	590
HIP14157.txt	591
HIP14160.txt	592
HIP14161.txt	593
HIP14170.txt	594
HIP14172.txt	595
HIP14174.txt	596
HIP14175.txt	597
HIP14176.txt	598
HIP14178.txt	599
HIP14181.txt	600
HIP14183.txt	601
HIP14184.txt	602
HIP14187.txt	603
HIP14192.txt	604
HIP14194.txt	605
HIP14196.txt	606
HIP14202.txt	607
HIP14205.txt	608
HIP14206.txt	609
HIP14209.txt	610
HIP14211.txt	611
HIP14213.txt	612
HIP14214.txt	613
HIP14217.txt	614
HIP14218.txt	615
HIP14221.txt	616
HIP14223.txt	617
HIP14226.txt	618
HIP14227.txt	619
HIP14230.txt	620
HIP14231.txt	621
HIP14234.txt	622
HIP14236.txt	623
HIP14237.txt	624
HIP14238.txt	625
HIP14240.txt	626
HIP14241.txt	627
HIP14243.txt	628
HIP14244.txt	629
HIP14361.txt	630
HIP14363.txt	631
HIP14494.txt	632
HIP14844.txt	633
HIP14911.txt	634
HIP15685.txt	635
HIP15854.txt	636
HIP15855.txt	637
HIP15860.txt	638
HIP15861.txt	639
HIP16515.txt	640
HIP16738.txt	641
HIP16867.txt	642
HIP17370.txt	643
HIP17440.txt	644
HIP17445.txt	645
HIP17449.txt	646
HIP17454.txt	647
HIP17457.txt	648
HIP17462.txt	649
HIP17534.txt	650
HIP17577.txt	651
HIP17585.txt	652
HIP17657.txt	653
HIP17698.txt	654
HIP17723.txt	655
HIP17737.txt	656
HIP17760.txt	657
HIP17793.txt	658
HIP17837.txt	659
HIP17845.txt	660
HIP17887.txt	661
HIP19048.txt	662
HIP19089.txt	663
HIP19716.txt	664
HIP19717.txt	665
